id,product_name,image,link,parsed,caption,tier,component_name,rigid_or_soft,is_reusable,dim_l_mm,dim_w_mm,dim_h_mm,shape,volume_cm3,materials,n_materials,component_mass_g,component_carbon_kg,component_water_l
23,Kylie Cosmetics,demo-reccommandation/23.webp,https://www.mecca.com/en-au/kylie-cosmetics/plumping-powder-matte-lip-V-069889/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing only what’s visible in the photo:

The product is housed in a slender, cylindrical tube with a translucent pink finish. It features a screw-cap closure and is approximately 12 centimeters in height.",TP,Stretch Wrap (Pallet Wrap),Soft,False,180.0,95.0,35.0,box,598.5,Low-Density Polyethylene:85.0g,1,85.0,0.193,52.26
23,Kylie Cosmetics,demo-reccommandation/23.webp,https://www.mecca.com/en-au/kylie-cosmetics/plumping-powder-matte-lip-V-069889/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing only what’s visible in the photo:

The product is housed in a slender, cylindrical tube with a translucent pink finish. It features a screw-cap closure and is approximately 12 centimeters in height.",TP,Wooden Pallet (Hardwood Export Pallet),Rigid,True,1200.0,800.0,150.0,flat,144000.0,Hardwood:18500.0g,1,18500.0,7345.795,753.5
24,Glossier,demo-reccommandation/24.webp,https://www.mecca.com/en-au/glossier/g-suit-soft-touch-matte-liquid-lip-creme-V-069680/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the image:

The product is housed in a cylindrical container with a light pink exterior and a sliding, twist-based closure.  A small applicator stick extends from the base of the container, revealing a visible amount of the product within.",PP,Lipstick Tube (Barrel),Rigid,True,85,12,110,flat,112.2,Polypropylene:6.2g,1,6.2,0.0142,2.47
24,Glossier,demo-reccommandation/24.webp,https://www.mecca.com/en-au/glossier/g-suit-soft-touch-matte-liquid-lip-creme-V-069680/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the image:

The product is housed in a cylindrical container with a light pink exterior and a sliding, twist-based closure.  A small applicator stick extends from the base of the container, revealing a visible amount of the product within.",PP,Lipstick Twist Base & Mechanism,Rigid,True,22,18,35,cylindrical,13.86,Acrylonitrile Butadiene Styrene:3.1g,1,3.1,0.0162,7.57
24,Glossier,demo-reccommandation/24.webp,https://www.mecca.com/en-au/glossier/g-suit-soft-touch-matte-liquid-lip-creme-V-069680/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the image:

The product is housed in a cylindrical container with a light pink exterior and a sliding, twist-based closure.  A small applicator stick extends from the base of the container, revealing a visible amount of the product within.",PP,Lipstick Cap,Rigid,True,14,14,12,box,2.35,Polypropylene:2.8g,1,2.8,0.0064,1.12
24,Glossier,demo-reccommandation/24.webp,https://www.mecca.com/en-au/glossier/g-suit-soft-touch-matte-liquid-lip-creme-V-069680/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the image:

The product is housed in a cylindrical container with a light pink exterior and a sliding, twist-based closure.  A small applicator stick extends from the base of the container, revealing a visible amount of the product within.",PP,Lipstick Applicator Stick (Pencil),Rigid,True,75,2,2,cylindrical,0.3,Polypropylene:1.2g,1,1.2,0.0027,0.48
24,Glossier,demo-reccommandation/24.webp,https://www.mecca.com/en-au/glossier/g-suit-soft-touch-matte-liquid-lip-creme-V-069680/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the image:

The product is housed in a cylindrical container with a light pink exterior and a sliding, twist-based closure.  A small applicator stick extends from the base of the container, revealing a visible amount of the product within.",PP,Lipstick Product Fill (Wax Stick),Soft,False,80,3,5,box,1.2,Paraffin Wax:3.5g,1,3.5,0.0045,0.41
24,Glossier,demo-reccommandation/24.webp,https://www.mecca.com/en-au/glossier/g-suit-soft-touch-matte-liquid-lip-creme-V-069680/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the image:

The product is housed in a cylindrical container with a light pink exterior and a sliding, twist-based closure.  A small applicator stick extends from the base of the container, revealing a visible amount of the product within.",PP,Lipstick Label (Wrap),Soft,False,60,8,12,box,5.76,Paper - Label:0.8g,1,0.8,0.0015,1.4
24,Glossier,demo-reccommandation/24.webp,https://www.mecca.com/en-au/glossier/g-suit-soft-touch-matte-liquid-lip-creme-V-069680/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the image:

The product is housed in a cylindrical container with a light pink exterior and a sliding, twist-based closure.  A small applicator stick extends from the base of the container, revealing a visible amount of the product within.",SP,Folding Box Board Carton,Rigid,False,125,85,140,box,1487.5,Folding Box Board:18.5g,1,18.5,0.0455,9.26
24,Glossier,demo-reccommandation/24.webp,https://www.mecca.com/en-au/glossier/g-suit-soft-touch-matte-liquid-lip-creme-V-069680/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the image:

The product is housed in a cylindrical container with a light pink exterior and a sliding, twist-based closure.  A small applicator stick extends from the base of the container, revealing a visible amount of the product within.",SP,Tissue Paper Cushioning,Soft,False,40,40,30,box,48.0,Paper - Tissue:2.1g,1,2.1,0.0073,2.7
24,Glossier,demo-reccommandation/24.webp,https://www.mecca.com/en-au/glossier/g-suit-soft-touch-matte-liquid-lip-creme-V-069680/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the image:

The product is housed in a cylindrical container with a light pink exterior and a sliding, twist-based closure.  A small applicator stick extends from the base of the container, revealing a visible amount of the product within.",SP,Printed Insert Leaflet,Soft,False,90,60,20,box,108.0,Paper - Bleached Kraft:1.2g,1,1.2,0.0021,1.1
24,Glossier,demo-reccommandation/24.webp,https://www.mecca.com/en-au/glossier/g-suit-soft-touch-matte-liquid-lip-creme-V-069680/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the image:

The product is housed in a cylindrical container with a light pink exterior and a sliding, twist-based closure.  A small applicator stick extends from the base of the container, revealing a visible amount of the product within.",TP,Corrugated Shipping Carton (24 units),Rigid,False,380,260,190,box,18772.0,Corrugated:420.0g,1,420.0,0.7014,112.5
24,Glossier,demo-reccommandation/24.webp,https://www.mecca.com/en-au/glossier/g-suit-soft-touch-matte-liquid-lip-creme-V-069680/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the image:

The product is housed in a cylindrical container with a light pink exterior and a sliding, twist-based closure.  A small applicator stick extends from the base of the container, revealing a visible amount of the product within.",TP,Corrugated Divider Insert (2-pack),Rigid,False,240,140,30,flat,1008.0,Corrugated:85.0g,1,85.0,0.1419,22.77
24,Glossier,demo-reccommandation/24.webp,https://www.mecca.com/en-au/glossier/g-suit-soft-touch-matte-liquid-lip-creme-V-069680/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the image:

The product is housed in a cylindrical container with a light pink exterior and a sliding, twist-based closure.  A small applicator stick extends from the base of the container, revealing a visible amount of the product within.",TP,Stretch Wrap (Pallet Wrap),Soft,False,180,360,80,box,5184.0,Low-Density Polyethylene:120.0g,1,120.0,0.2724,73.78
24,Glossier,demo-reccommandation/24.webp,https://www.mecca.com/en-au/glossier/g-suit-soft-touch-matte-liquid-lip-creme-V-069680/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the image:

The product is housed in a cylindrical container with a light pink exterior and a sliding, twist-based closure.  A small applicator stick extends from the base of the container, revealing a visible amount of the product within.",TP,Wooden Pallet (Softwood),Rigid,True,1200,800,150,flat,144000.0,Softwood:1850.0g,1,1850.0,799.1445,76.78
25,BYREDO,demo-reccommandation/25.webp,https://www.mecca.com/en-au/byredo/liquid-lipstick-vinyl-V-057348/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the image:

The product is presented in a tall, cylindrical container with a gradient of colour from a darker brown at the base to a lighter, reddish-brown at the top. It features a screw-cap closure and a slender applicator wand.",PP,Lipstick Tube Body,Rigid,,125,15,110,flat,206.25,Polypropylene:8.2g,1,8.2,0.0188,3.27
25,BYREDO,demo-reccommandation/25.webp,https://www.mecca.com/en-au/byredo/liquid-lipstick-vinyl-V-057348/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the image:

The product is presented in a tall, cylindrical container with a gradient of colour from a darker brown at the base to a lighter, reddish-brown at the top. It features a screw-cap closure and a slender applicator wand.",PP,Lipstick Barrel (Inner Moulded Container),Rigid,,115,13,95,flat,142.03,Polypropylene:4.1g,1,4.1,0.0094,1.64
25,BYREDO,demo-reccommandation/25.webp,https://www.mecca.com/en-au/byredo/liquid-lipstick-vinyl-V-057348/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the image:

The product is presented in a tall, cylindrical container with a gradient of colour from a darker brown at the base to a lighter, reddish-brown at the top. It features a screw-cap closure and a slender applicator wand.",PP,Lipstick Stick (Product Fill),Soft,,90,8,5,box,3.6,Paraffin Wax:2.1g,1,2.1,0.0027,0.25
25,BYREDO,demo-reccommandation/25.webp,https://www.mecca.com/en-au/byredo/liquid-lipstick-vinyl-V-057348/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the image:

The product is presented in a tall, cylindrical container with a gradient of colour from a darker brown at the base to a lighter, reddish-brown at the top. It features a screw-cap closure and a slender applicator wand.",PP,Screw Cap Closure,Rigid,,22,22,18,box,8.71,Polypropylene:3.2g,1,3.2,0.0073,1.28
25,BYREDO,demo-reccommandation/25.webp,https://www.mecca.com/en-au/byredo/liquid-lipstick-vinyl-V-057348/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the image:

The product is presented in a tall, cylindrical container with a gradient of colour from a darker brown at the base to a lighter, reddish-brown at the top. It features a screw-cap closure and a slender applicator wand.",PP,Applicator Wand (Twist-Up Brush),Rigid,,85,8,5,box,3.4,Polypropylene:2.8g,1,2.8,0.0064,1.12
25,BYREDO,demo-reccommandation/25.webp,https://www.mecca.com/en-au/byredo/liquid-lipstick-vinyl-V-057348/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the image:

The product is presented in a tall, cylindrical container with a gradient of colour from a darker brown at the base to a lighter, reddish-brown at the top. It features a screw-cap closure and a slender applicator wand.",PP,Paper Label (Wrap-Around),Soft,,60,40,1,flat,2.4,Paper - Label:0.8g,1,0.8,0.0015,1.4
25,BYREDO,demo-reccommandation/25.webp,https://www.mecca.com/en-au/byredo/liquid-lipstick-vinyl-V-057348/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the image:

The product is presented in a tall, cylindrical container with a gradient of colour from a darker brown at the base to a lighter, reddish-brown at the top. It features a screw-cap closure and a slender applicator wand.",SP,Folding Carton Box,Rigid,,145,90,55,box,717.75,Folding Box Board:18.5g,1,18.5,0.0455,9.26
25,BYREDO,demo-reccommandation/25.webp,https://www.mecca.com/en-au/byredo/liquid-lipstick-vinyl-V-057348/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the image:

The product is presented in a tall, cylindrical container with a gradient of colour from a darker brown at the base to a lighter, reddish-brown at the top. It features a screw-cap closure and a slender applicator wand.",SP,Tissue Paper Insert,Soft,,120,80,10,flat,96.0,Paper - Tissue:2.1g,1,2.1,0.0073,2.7
25,BYREDO,demo-reccommandation/25.webp,https://www.mecca.com/en-au/byredo/liquid-lipstick-vinyl-V-057348/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the image:

The product is presented in a tall, cylindrical container with a gradient of colour from a darker brown at the base to a lighter, reddish-brown at the top. It features a screw-cap closure and a slender applicator wand.",SP,Product Information Leaflet,Soft,,90,60,2,flat,10.8,Paper - Bleached Kraft:1.2g,1,1.2,0.0021,1.1
25,BYREDO,demo-reccommandation/25.webp,https://www.mecca.com/en-au/byredo/liquid-lipstick-vinyl-V-057348/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the image:

The product is presented in a tall, cylindrical container with a gradient of colour from a darker brown at the base to a lighter, reddish-brown at the top. It features a screw-cap closure and a slender applicator wand.",TP,Shipping Carton (24 units),Rigid,,380,250,150,box,14250.0,Corrugated:420.0g,1,420.0,0.7014,112.5
25,BYREDO,demo-reccommandation/25.webp,https://www.mecca.com/en-au/byredo/liquid-lipstick-vinyl-V-057348/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the image:

The product is presented in a tall, cylindrical container with a gradient of colour from a darker brown at the base to a lighter, reddish-brown at the top. It features a screw-cap closure and a slender applicator wand.",TP,Corrugated Divider Insert (2-pack),Rigid,,280,180,30,flat,1512.0,Corrugated:85.0g,1,85.0,0.1419,22.77
25,BYREDO,demo-reccommandation/25.webp,https://www.mecca.com/en-au/byredo/liquid-lipstick-vinyl-V-057348/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the image:

The product is presented in a tall, cylindrical container with a gradient of colour from a darker brown at the base to a lighter, reddish-brown at the top. It features a screw-cap closure and a slender applicator wand.",TP,Stretch Wrap (Pallet Wrap),Soft,,180,360,2.5,flat,162.0,Low-Density Polyethylene:120.0g,1,120.0,0.2724,73.78
25,BYREDO,demo-reccommandation/25.webp,https://www.mecca.com/en-au/byredo/liquid-lipstick-vinyl-V-057348/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing only what's visible in the image:

The product is presented in a tall, cylindrical container with a gradient of colour from a darker brown at the base to a lighter, reddish-brown at the top. It features a screw-cap closure and a slender applicator wand.",TP,Wooden Pallet (Softwood),Rigid,,1200,800,150,flat,144000.0,Softwood:22000.0g,1,22000.0,9503.34,913.0
26,MAC Cosmetics,demo-reccommandation/26.webp,https://www.mecca.com/en-au/mac-cosmetics/retro-matte-liquid-lipcolour-chili-addict-I-058658/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a matte red finish and a screw-cap closure. A black applicator wand extends from the top of the container, designed for precise application.",PP,Lipstick Tube (Barrel),Rigid,True,85,12,90,flat,91.8,Polypropylene:4.2g,1,4.2,0.0096,1.68
26,MAC Cosmetics,demo-reccommandation/26.webp,https://www.mecca.com/en-au/mac-cosmetics/retro-matte-liquid-lipcolour-chili-addict-I-058658/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a matte red finish and a screw-cap closure. A black applicator wand extends from the top of the container, designed for precise application.",PP,Lipstick Bullet (Formulation),Soft,False,6,4,3,cylindrical,0.07,Paraffin Wax:2.1g; Talc:0.8g,2,2.9,0.267,0.31
26,MAC Cosmetics,demo-reccommandation/26.webp,https://www.mecca.com/en-au/mac-cosmetics/retro-matte-liquid-lipcolour-chili-addict-I-058658/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a matte red finish and a screw-cap closure. A black applicator wand extends from the top of the container, designed for precise application.",PP,Twist Base (Housing),Rigid,True,28,18,22,box,11.09,Polypropylene:3.1g,1,3.1,0.0071,1.24
26,MAC Cosmetics,demo-reccommandation/26.webp,https://www.mecca.com/en-au/mac-cosmetics/retro-matte-liquid-lipcolour-chili-addict-I-058658/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a matte red finish and a screw-cap closure. A black applicator wand extends from the top of the container, designed for precise application.",PP,Twist Mechanism (Screw & Collar),Rigid,True,12,8,15,box,1.44,Polypropylene:1.4g,1,1.4,0.0032,0.56
26,MAC Cosmetics,demo-reccommandation/26.webp,https://www.mecca.com/en-au/mac-cosmetics/retro-matte-liquid-lipcolour-chili-addict-I-058658/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a matte red finish and a screw-cap closure. A black applicator wand extends from the top of the container, designed for precise application.",PP,Applicator Wand,Rigid,True,65,3,3,cylindrical,0.58,Polypropylene:2.8g,1,2.8,0.0064,1.12
26,MAC Cosmetics,demo-reccommandation/26.webp,https://www.mecca.com/en-au/mac-cosmetics/retro-matte-liquid-lipcolour-chili-addict-I-058658/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a matte red finish and a screw-cap closure. A black applicator wand extends from the top of the container, designed for precise application.",PP,Cap (Closure),Rigid,True,12,12,8,box,1.15,Polypropylene:2.1g,1,2.1,0.0048,0.84
26,MAC Cosmetics,demo-reccommandation/26.webp,https://www.mecca.com/en-au/mac-cosmetics/retro-matte-liquid-lipcolour-chili-addict-I-058658/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a matte red finish and a screw-cap closure. A black applicator wand extends from the top of the container, designed for precise application.",PP,Label (Wrap),Soft,False,45,22,1,flat,0.99,Paper - Label:0.8g; Ink - Water Based:0.2g,2,1.0,0.002,1.46
26,MAC Cosmetics,demo-reccommandation/26.webp,https://www.mecca.com/en-au/mac-cosmetics/retro-matte-liquid-lipcolour-chili-addict-I-058658/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a matte red finish and a screw-cap closure. A black applicator wand extends from the top of the container, designed for precise application.",SP,Carton Box (Unit),Rigid,False,140,85,220,box,2618.0,Folding Box Board:18.5g; Ink - Water Based:0.8g,2,19.3,0.0475,9.49
26,MAC Cosmetics,demo-reccommandation/26.webp,https://www.mecca.com/en-au/mac-cosmetics/retro-matte-liquid-lipcolour-chili-addict-I-058658/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a matte red finish and a screw-cap closure. A black applicator wand extends from the top of the container, designed for precise application.",SP,Tissue Insert (Protective),Soft,False,120,90,30,box,324.0,Paper - Tissue:2.1g,1,2.1,0.0073,2.7
26,MAC Cosmetics,demo-reccommandation/26.webp,https://www.mecca.com/en-au/mac-cosmetics/retro-matte-liquid-lipcolour-chili-addict-I-058658/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a matte red finish and a screw-cap closure. A black applicator wand extends from the top of the container, designed for precise application.",TP,Master Carton (Shipping),Rigid,False,320,240,160,box,12288.0,Corrugated:42.5g; Ink - Water Based:1.2g,2,43.7,0.074,11.72
26,MAC Cosmetics,demo-reccommandation/26.webp,https://www.mecca.com/en-au/mac-cosmetics/retro-matte-liquid-lipcolour-chili-addict-I-058658/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a matte red finish and a screw-cap closure. A black applicator wand extends from the top of the container, designed for precise application.",TP,Stretch Wrap (Pallet),Soft,False,180,900,80,box,12960.0,Low-Density Polyethylene:125.0g,1,125.0,0.2838,76.85
26,MAC Cosmetics,demo-reccommandation/26.webp,https://www.mecca.com/en-au/mac-cosmetics/retro-matte-liquid-lipcolour-chili-addict-I-058658/?cgpath=makeup-lips-lipstick,True,"Here’s a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a matte red finish and a screw-cap closure. A black applicator wand extends from the top of the container, designed for precise application.",TP,Wooden Pallet (Base),Rigid,True,1200,800,150,flat,144000.0,Hardwood:22000.0g,1,22000.0,8735.54,896.06
27,Ellis Faas,demo-reccommandation/27.webp,https://www.mecca.com/en-au/ellis-faas/milky-lips-V-006804/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption based solely on the visible elements in the image:

The product is presented in a slender, cylindrical container with a metallic silver base and a black upper section. It features a screw-cap closure and a pointed applicator brush extending upwards from the container.",PP,Lipstick Tube Body,Rigid,,85,12,100,flat,102.0,Polypropylene:6.2g,1,6.2,0.0142,2.47
27,Ellis Faas,demo-reccommandation/27.webp,https://www.mecca.com/en-au/ellis-faas/milky-lips-V-006804/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption based solely on the visible elements in the image:

The product is presented in a slender, cylindrical container with a metallic silver base and a black upper section. It features a screw-cap closure and a pointed applicator brush extending upwards from the container.",PP,Lipstick Barrel (Inner Moulded Container),Rigid,,65,8,80,flat,41.6,Polypropylene:3.8g,1,3.8,0.0087,1.52
27,Ellis Faas,demo-reccommandation/27.webp,https://www.mecca.com/en-au/ellis-faas/milky-lips-V-006804/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption based solely on the visible elements in the image:

The product is presented in a slender, cylindrical container with a metallic silver base and a black upper section. It features a screw-cap closure and a pointed applicator brush extending upwards from the container.",PP,Lipstick Stick (Product Fill),Soft,,45,4,12,box,2.16,Paraffin Wax:2.1g; Talc:0.8g,2,2.9,0.267,0.31
27,Ellis Faas,demo-reccommandation/27.webp,https://www.mecca.com/en-au/ellis-faas/milky-lips-V-006804/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption based solely on the visible elements in the image:

The product is presented in a slender, cylindrical container with a metallic silver base and a black upper section. It features a screw-cap closure and a pointed applicator brush extending upwards from the container.",PP,Applicator Brush (Twist-Out),Soft,True,35,3,20,flat,2.1,Nylon:0.5g; Rubber - Silicone:0.2g,2,0.7,0.0057,2.4
27,Ellis Faas,demo-reccommandation/27.webp,https://www.mecca.com/en-au/ellis-faas/milky-lips-V-006804/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption based solely on the visible elements in the image:

The product is presented in a slender, cylindrical container with a metallic silver base and a black upper section. It features a screw-cap closure and a pointed applicator brush extending upwards from the container.",PP,Base Cap (Screw-On),Rigid,True,15,12,18,box,3.24,Polypropylene:2.1g,1,2.1,0.0048,0.84
27,Ellis Faas,demo-reccommandation/27.webp,https://www.mecca.com/en-au/ellis-faas/milky-lips-V-006804/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption based solely on the visible elements in the image:

The product is presented in a slender, cylindrical container with a metallic silver base and a black upper section. It features a screw-cap closure and a pointed applicator brush extending upwards from the container.",PP,Inner Seal Liner,Rigid,,8,8,2,flat,0.13,Low-Density Polyethylene:0.3g,1,0.3,0.0007,0.18
27,Ellis Faas,demo-reccommandation/27.webp,https://www.mecca.com/en-au/ellis-faas/milky-lips-V-006804/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption based solely on the visible elements in the image:

The product is presented in a slender, cylindrical container with a metallic silver base and a black upper section. It features a screw-cap closure and a pointed applicator brush extending upwards from the container.",PP,Product Label (Wrap),Rigid,,40,60,10,flat,24.0,Paper - Label:0.8g; Ink - Water Based:0.1g,2,0.9,0.0018,1.43
27,Ellis Faas,demo-reccommandation/27.webp,https://www.mecca.com/en-au/ellis-faas/milky-lips-V-006804/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption based solely on the visible elements in the image:

The product is presented in a slender, cylindrical container with a metallic silver base and a black upper section. It features a screw-cap closure and a pointed applicator brush extending upwards from the container.",SP,Carton Box (Folding Box Board),Rigid,,120,85,180,cylindrical,1836.0,Folding Box Board:18.5g; Ink - Water Based:0.4g,2,18.9,0.0465,9.37
27,Ellis Faas,demo-reccommandation/27.webp,https://www.mecca.com/en-au/ellis-faas/milky-lips-V-006804/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption based solely on the visible elements in the image:

The product is presented in a slender, cylindrical container with a metallic silver base and a black upper section. It features a screw-cap closure and a pointed applicator brush extending upwards from the container.",SP,Product Information Leaflet,Soft,,90,60,120,box,648.0,Paper - Bleached Kraft:2.1g; Ink - Water Based:0.3g,2,2.4,0.0044,2.01
27,Ellis Faas,demo-reccommandation/27.webp,https://www.mecca.com/en-au/ellis-faas/milky-lips-V-006804/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption based solely on the visible elements in the image:

The product is presented in a slender, cylindrical container with a metallic silver base and a black upper section. It features a screw-cap closure and a pointed applicator brush extending upwards from the container.",TP,Shipping Carton (Corrugated - 24 units),Rigid,,380,260,150,box,14820.0,Corrugated:420.0g; Ink - Water Based:2.8g,2,422.8,0.7085,113.29
27,Ellis Faas,demo-reccommandation/27.webp,https://www.mecca.com/en-au/ellis-faas/milky-lips-V-006804/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption based solely on the visible elements in the image:

The product is presented in a slender, cylindrical container with a metallic silver base and a black upper section. It features a screw-cap closure and a pointed applicator brush extending upwards from the container.",TP,Stretch Wrap (Pallet Wrap),Rigid,,180,850,200,cylindrical,30600.0,Low-Density Polyethylene:125.0g,1,125.0,0.2838,76.85
27,Ellis Faas,demo-reccommandation/27.webp,https://www.mecca.com/en-au/ellis-faas/milky-lips-V-006804/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption based solely on the visible elements in the image:

The product is presented in a slender, cylindrical container with a metallic silver base and a black upper section. It features a screw-cap closure and a pointed applicator brush extending upwards from the container.",TP,Wooden Pallet (Softwood),Rigid,True,1200,800,150,flat,144000.0,Softwood:22000.0g,1,22000.0,9503.34,913.0
28,Clinique,demo-reccommandation/28.webp,https://www.mecca.com/en-au/clinique/clinique-pop-longwear-lipstick-shine-satin-V-066914/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a slightly tapered bottom, featuring a translucent green hue. It has a sliding silver closure and appears to be approximately 10 centimeters in height.",PP,Lipstick Tube (Barrel),Rigid,True,85,12,110,flat,112.2,Polypropylene:6.2g,1,6.2,0.0142,2.47
28,Clinique,demo-reccommandation/28.webp,https://www.mecca.com/en-au/clinique/clinique-pop-longwear-lipstick-shine-satin-V-066914/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a slightly tapered bottom, featuring a translucent green hue. It has a sliding silver closure and appears to be approximately 10 centimeters in height.",PP,Lipstick Twist Base (Bottom Section),Rigid,True,28,22,35,box,21.56,Polypropylene:3.1g,1,3.1,0.0071,1.24
28,Clinique,demo-reccommandation/28.webp,https://www.mecca.com/en-au/clinique/clinique-pop-longwear-lipstick-shine-satin-V-066914/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a slightly tapered bottom, featuring a translucent green hue. It has a sliding silver closure and appears to be approximately 10 centimeters in height.",PP,Cap (Top Closure),Rigid,True,14,14,12,box,2.35,Polypropylene:2.8g,1,2.8,0.0064,1.12
28,Clinique,demo-reccommandation/28.webp,https://www.mecca.com/en-au/clinique/clinique-pop-longwear-lipstick-shine-satin-V-066914/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a slightly tapered bottom, featuring a translucent green hue. It has a sliding silver closure and appears to be approximately 10 centimeters in height.",PP,Inner Seal/Wax Disc,Soft,False,8,8,2,flat,0.13,Paraffin Wax:1.2g,1,1.2,0.0015,0.14
28,Clinique,demo-reccommandation/28.webp,https://www.mecca.com/en-au/clinique/clinique-pop-longwear-lipstick-shine-satin-V-066914/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a slightly tapered bottom, featuring a translucent green hue. It has a sliding silver closure and appears to be approximately 10 centimeters in height.",PP,Product Label (Wrap),Soft,False,52,35,1.2,flat,2.18,Paper - Label:0.8g,1,0.8,0.0015,1.4
28,Clinique,demo-reccommandation/28.webp,https://www.mecca.com/en-au/clinique/clinique-pop-longwear-lipstick-shine-satin-V-066914/?cgpath=makeup-lips-lipstick,True,"Here's a factual caption describing the visible elements of the product photo:

The product is presented in a cylindrical container with a slightly tapered bottom, featuring a translucent green hue. It has a sliding silver closure and appears to be approximately 10 centimeters in height.",SP,Carton Box (Unit Retail Box),Rigid,False,125,85,55,box,584.38,Folding Box Board:18.5g,1,18.5,0.0455,9.26
